created_at,id,solar_body,datum_name,ellipsoid_name,projection_name,wkt
2025-09-09,IAU:2015:79981,Uranus,Uranus (2015),Uranus (2015),Uranus (2015) / Ographic / Lambert Azimuthal Equal Area,"PROJCRS[""Uranus (2015) / Ographic / Lambert Azimuthal Equal Area"",  BASEGEOGCRS[""Uranus (2015) / Ographic"",  DATUM[""Uranus (2015)"",  ELLIPSOID[""Uranus (2015)"", 25559000, 43.6160409556314,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 79901, 2015]],  CONVERSION[""Lambert Azimuthal Equal Area"",  METHOD[""Lambert Azimuthal Equal Area"",  ID[""EPSG"", 9820]],  PARAMETER[""Latitude of natural origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 79981, 2015]]"
2025-09-09,IAU:2015:79986,Uranus,Uranus (2015),Uranus (2015),Uranus (2015) / Ographic / Albers Equal Area,"PROJCRS[""Uranus (2015) / Ographic / Albers Equal Area"",  BASEGEOGCRS[""Uranus (2015) / Ographic"",  DATUM[""Uranus (2015)"",  ELLIPSOID[""Uranus (2015)"", 25559000, 43.6160409556314,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 79901, 2015]],  CONVERSION[""Albers Equal Area"",  METHOD[""Albers Equal Area"",  ID[""EPSG"", 9822]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 79986, 2015]]"
2025-09-09,IAU:2015:89900,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,No projection,"GEOGCRS[""Neptune (2015) - Sphere "",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 89900, 2015], 	REMARK[""Use semi-major radius as sphere radius for interoperability. Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:89902,Neptune,Neptune (2015),Neptune (2015),No projection,"GEODCRS[""Neptune (2015) / Ocentric"",  DATUM[""Neptune (2015)"",  ELLIPSOID[""Neptune (2015)"", 24764000, 58.543735224586285,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[spherical, 2],  AXIS[""planetocentric latitude (U)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""planetocentric longitude (V)"", east,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 89902, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:89901,Neptune,Neptune (2015),Neptune (2015),No projection,"GEOGCRS[""Neptune (2015) / Ographic"",  DATUM[""Neptune (2015)"",  ELLIPSOID[""Neptune (2015)"", 24764000, 58.543735224586285,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]], 	CS[ellipsoidal, 2],  AXIS[""geodetic latitude (Lat)"", north,  ORDER[1],  ANGLEUNIT[""degree"", 0.0174532925199433]],  AXIS[""geodetic longitude (Lon)"", west,  ORDER[2],  ANGLEUNIT[""degree"", 0.0174532925199433]], 	ID[""IAU"", 89901, 2015], 	REMARK[""Source of IAU Coordinate systems: doi:10.1007/s10569-017-9805-5""]]"
2025-09-09,IAU:2015:89910,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Equirectangular, clon = 0","PROJCRS[""Neptune (2015) - Sphere / Equirectangular, clon = 0"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Equirectangular, clon = 0"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89910, 2015]]"
2025-09-09,IAU:2015:89915,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Equirectangular, clon = 180","PROJCRS[""Neptune (2015) - Sphere / Equirectangular, clon = 180"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Equirectangular, clon = 180"",  METHOD[""Equidistant Cylindrical"",  ID[""EPSG"", 1028]],  PARAMETER[""Latitude of 1st standard parallel"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89915, 2015]]"
2025-09-09,IAU:2015:89920,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Sinusoidal, clon = 0","PROJCRS[""Neptune (2015) - Sphere / Sinusoidal, clon = 0"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Sinusoidal, clon = 0"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89920, 2015]]"
2025-09-09,IAU:2015:89925,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Sinusoidal, clon = 180","PROJCRS[""Neptune (2015) - Sphere / Sinusoidal, clon = 180"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Sinusoidal, clon = 180"",  METHOD[""Sinusoidal"",  ID[""PROJ"", ""SINUSOIDAL""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89925, 2015]]"
2025-09-09,IAU:2015:89930,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,Neptune (2015) - Sphere / North Polar,"PROJCRS[""Neptune (2015) - Sphere / North Polar"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""North Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", 90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89930, 2015]]"
2025-09-09,IAU:2015:89935,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,Neptune (2015) - Sphere / South Polar,"PROJCRS[""Neptune (2015) - Sphere / South Polar"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""South Polar"",  METHOD[""Polar Stereographic (variant A)"",  ID[""EPSG"", 9810]],  PARAMETER[""Latitude of natural origin"", -90,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89935, 2015]]"
2025-09-09,IAU:2015:89940,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Mollweide, clon = 0","PROJCRS[""Neptune (2015) - Sphere / Mollweide, clon = 0"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Mollweide, clon = 0"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89940, 2015]]"
2025-09-09,IAU:2015:89945,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Mollweide, clon = 180","PROJCRS[""Neptune (2015) - Sphere / Mollweide, clon = 180"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Mollweide, clon = 180"",  METHOD[""Mollweide"",  ID[""PROJ"", ""MOLLWEIDE""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89945, 2015]]"
2025-09-09,IAU:2015:89950,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Robinson, clon = 0","PROJCRS[""Neptune (2015) - Sphere / Robinson, clon = 0"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Robinson, clon = 0"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89950, 2015]]"
2025-09-09,IAU:2015:89955,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Robinson, clon = 180","PROJCRS[""Neptune (2015) - Sphere / Robinson, clon = 180"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Robinson, clon = 180"",  METHOD[""Robinson"",  ID[""PROJ"", ""ROBINSON""]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89955, 2015]]"
2025-09-09,IAU:2015:89960,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,Neptune (2015) - Sphere / Tranverse Mercator,"PROJCRS[""Neptune (2015) - Sphere / Tranverse Mercator"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Tranverse Mercator"",  METHOD[""Transverse Mercator"",  ID[""EPSG"", 9807]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""Scale factor at natural origin"", 1,  SCALEUNIT[""unity"",1,ID[""EPSG"", 9201]],  ID[""EPSG"", 8805]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89960, 2015]]"
2025-09-09,IAU:2015:89965,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Orthographic, clon = 0","PROJCRS[""Neptune (2015) - Sphere / Orthographic, clon = 0"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Orthographic, clon = 0"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89965, 2015]]"
2025-09-09,IAU:2015:89970,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,"Neptune (2015) - Sphere / Orthographic, clon = 180","PROJCRS[""Neptune (2015) - Sphere / Orthographic, clon = 180"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Orthographic, clon = 180"",  METHOD[""Orthographic"",  ID[""EPSG"", 9840]],  PARAMETER[""Latitude of natural origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8801]],  PARAMETER[""Longitude of natural origin"", 180,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8802]],  PARAMETER[""False easting"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8806]],  PARAMETER[""False northing"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8807]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89970, 2015]]"
2025-09-09,IAU:2015:89975,Neptune,Neptune (2015) - Sphere,Neptune (2015) - Sphere,Neptune (2015) - Sphere / Lambert Conic Conformal,"PROJCRS[""Neptune (2015) - Sphere / Lambert Conic Conformal"",  BASEGEOGCRS[""Neptune (2015) - Sphere"",  DATUM[""Neptune (2015) - Sphere"",  ELLIPSOID[""Neptune (2015) - Sphere"", 24764000, 0,  LENGTHUNIT[""metre"", 1, ID[""EPSG"", 9001]]]],  PRIMEM[""Reference Meridian"", 0,  ANGLEUNIT[""degree"", 0.0174532925199433, ID[""EPSG"", 9122]]],  ID[""IAU"", 89900, 2015]],  CONVERSION[""Lambert Conic Conformal"",  METHOD[""Lambert Conic Conformal (2SP)"",  ID[""EPSG"", 9802]],  PARAMETER[""Latitude of false origin"", 40,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8821]],  PARAMETER[""Longitude of false origin"", 0,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8822]],  PARAMETER[""Latitude of 1st standard parallel"", 20,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8823]],  PARAMETER[""Latitude of 2nd standard parallel"", 60,  ANGLEUNIT[""degree"",0.0174532925199433,ID[""EPSG"", 9122]],  ID[""EPSG"", 8824]],  PARAMETER[""Easting at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8826]],  PARAMETER[""Northing at false origin"", 0,  LENGTHUNIT[""metre"",1,ID[""EPSG"", 9001]],  ID[""EPSG"", 8827]]],  CS[Cartesian, 2],  AXIS[""Easting (E)"", east,  ORDER[1],  LENGTHUNIT[""metre"", 1]],  AXIS[""Northing (N)"", north,  ORDER[2],  LENGTHUNIT[""metre"", 1]],  ID[""IAU"", 89975, 2015]]"
